Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton
SIO,32.867,-117.257,NaN,20091130,2009-11-30T17:09:00Z,16.4,NaN,NaN,100.0,0.96,0.98,0.97,0.54,0.5,0.52,0.41,2.6,0.0,NaN,0.61,1.13,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,612.0,0.0,612.0,0.0,NaN,0.0,0.0,27537.0,8567.0,37327.0
SIO,32.867,-117.257,NaN,20091207,2009-12-07T17:34:00Z,15.4,NaN,NaN,100.0,1.95,1.98,1.96,0.92,1.22,1.07,0.46,3.5,0.0,NaN,0.34,1.19,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,306.0,306.0,1224.0,0.0,NaN,0.0,0.0,51707.0,2754.0,56297.0
SIO,32.867,-117.257,NaN,20091214,2009-12-14T17:15:00Z,15.4,NaN,NaN,100.0,0.81,0.84,0.83,0.67,0.65,0.66,0.47,3.2,0.0,NaN,0.87,0.96,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,918.0,7037.0,0.0,NaN,0.0,0.0,35186.0,918.0,44059.0
SIO,32.867,-117.257,NaN,20091221,2009-12-21T17:15:00Z,15.2,NaN,NaN,100.0,1.19,1.12,1.16,0.73,0.69,0.71,0.42,3.5,0.0,NaN,1.05,0.75,200.0,0.0,NaN,NaN,NaN,0.0,0.0,612.0,1530.0,918.0,3978.0,0.0,NaN,0.0,0.0,23559.0,3365.0,33962.0
SIO,32.867,-117.257,NaN,20091228,2009-12-28T17:09:00Z,14.8,NaN,NaN,100.0,1.77,1.69,1.73,0.67,0.7,0.69,0.44,3.3,0.0,NaN,0.66,1.07,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,1530.0,918.0,3060.0,0.0,NaN,0.0,0.0,42528.0,5507.0,53543.0
SIO,32.867,-117.257,NaN,20100104,2010-01-04T16:09:00Z,14.7,NaN,NaN,100.0,1.86,1.64,1.75,0.67,0.86,0.77,0.46,3.9,0.0,NaN,0.49,1.27,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,306.0,2448.0,5507.0,0.0,NaN,0.0,0.0,40387.0,11626.0,60275.0
SIO,32.867,-117.257,NaN,20100111,2010-01-11T16:09:00Z,15.1,NaN,NaN,100.0,0.82,0.79,0.8,0.47,0.46,0.47,0.41,3.3,0.0,NaN,0.91,0.75,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1836.0,0.0,NaN,0.0,0.0,22947.0,5813.0,30596.0
SIO,32.867,-117.257,NaN,20100119,2010-01-19T16:11:00Z,15.2,NaN,NaN,100.0,0.91,0.86,0.88,0.54,0.65,0.59,0.31,3.2,0.0,NaN,1.01,0.54,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,612.0,0.0,4283.0,0.0,NaN,0.0,0.0,23866.0,1836.0,30596.0
SIO,32.867,-117.257,NaN,20100125,2010-01-25T16:09:00Z,15.0,NaN,NaN,100.0,0.82,0.85,0.84,0.49,0.51,0.5,0.37,3.7,0.0,NaN,1.56,0.76,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,2448.0,612.0,2448.0,0.0,NaN,0.0,0.0,28760.0,3365.0,37633.0
SIO,32.867,-117.257,NaN,20100201,2010-02-01T16:09:00Z,15.1,NaN,NaN,100.0,2.17,2.26,2.21,0.68,0.8,0.74,0.29,3.5,0.0,NaN,0.21,0.43,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,3366.0,1530.0,2754.0,0.0,NaN,0.0,0.0,49872.0,19887.0,77408.0
SIO,32.867,-117.257,NaN,20100208,2010-02-08T16:15:00Z,14.9,NaN,NaN,100.0,1.26,1.15,1.2,0.72,0.7,0.71,0.33,3.4,0.0,NaN,0.71,0.7,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,1836.0,1530.0,5813.0,0.0,NaN,0.0,0.0,57827.0,4589.0,71595.0
SIO,32.867,-117.257,NaN,20100216,2010-02-16T16:09:00Z,15.2,NaN,NaN,100.0,1.58,1.5,1.54,0.72,0.6,0.66,0.25,3.3,0.0,NaN,0.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,7343.0,8261.0,1836.0,0.0,NaN,0.0,0.0,33044.0,6731.0,57215.0
SIO,32.867,-117.257,NaN,20100222,2010-02-22T16:09:00Z,15.6,NaN,NaN,100.0,0.91,0.98,0.95,0.46,0.44,0.45,0.27,2.9,0.0,NaN,0.87,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,306.0,1530.0,4283.0,0.0,NaN,0.0,0.0,3672.0,0.0,9791.0
SIO,32.867,-117.257,NaN,20100301,2010-03-01T16:09:00Z,15.4,NaN,NaN,100.0,2.96,2.88,2.92,0.56,0.55,0.56,0.27,3.3,0.0,NaN,0.41,0.39,200.0,0.0,NaN,NaN,NaN,0.0,0.0,306.0,18358.0,9179.0,306.0,0.0,NaN,0.0,0.0,27843.0,5813.0,61804.0
SIO,32.867,-117.257,NaN,20100308,2010-03-08T16:15:00Z,15.4,NaN,NaN,100.0,1.25,1.23,1.24,0.59,0.6,0.6,0.24,2.8,0.0,NaN,0.62,0.25,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,3060.0,306.0,3366.0,0.0,NaN,0.0,0.0,21723.0,3671.0,32126.0
SIO,32.867,-117.257,NaN,20100315,2010-03-15T15:15:00Z,14.3,NaN,NaN,100.0,8.43,8.29,8.36,1.36,1.46,1.41,0.37,6.2,0.0,NaN,0.47,2.21,200.0,0.0,NaN,NaN,NaN,0.0,0.0,1224.0,35798.0,32126.0,2754.0,0.0,NaN,0.0,0.0,48036.0,35185.0,155123.0
SIO,32.867,-117.257,NaN,20100322,2010-03-22T15:09:00Z,15.7,NaN,NaN,100.0,2.08,2.16,2.12,0.72,0.66,0.69,0.16,0.0,0.0,NaN,1.19,0.25,200.0,0.19,NaN,NaN,NaN,0.0,0.0,306.0,3672.0,16828.0,131258.0,69759.0,NaN,0.0,0.0,228248.0,7648.0,457720.0
SIO,32.867,-117.257,NaN,20100329,2010-03-29T15:44:00Z,16.6,NaN,NaN,100.0,2.05,2.1,2.08,0.13,0.11,0.12,0.16,0.0,0.0,NaN,0.21,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,2754.0,5813.0,96684.0,10403.0,612.0,NaN,0.0,0.0,67005.0,38551.0,221823.0
SIO,32.867,-117.257,NaN,20100405,2010-04-05T16:05:00Z,16.1,NaN,NaN,100.0,3.23,3.12,3.17,0.76,0.76,0.76,0.24,3.1,0.0,NaN,0.49,0.34,200.0,0.0,NaN,NaN,NaN,0.0,0.0,306.0,16216.0,31514.0,1224.0,0.0,NaN,0.0,0.0,25701.0,18052.0,93013.0
SIO,32.867,-117.257,NaN,20100412,2010-04-12T15:30:00Z,15.8,NaN,NaN,100.0,2.24,2.28,2.26,0.45,0.54,0.49,0.24,2.9,0.0,NaN,1.08,0.21,200.0,0.0,NaN,NaN,NaN,0.0,0.0,612.0,14074.0,10403.0,306.0,0.0,NaN,0.0,0.0,23559.0,6731.0,55685.0
SIO,32.867,-117.257,NaN,20100419,2010-04-19T15:05:00Z,16.7,NaN,NaN,100.0,2.39,2.4,2.39,0.37,0.41,0.39,0.31,3.1,0.0,NaN,1.89,0.35,200.0,0.0,NaN,NaN,NaN,0.0,0.0,306.0,15604.0,22641.0,3060.0,0.0,NaN,0.0,0.0,40999.0,7649.0,90259.0
SIO,32.867,-117.257,NaN,20100426,2010-04-26T16:15:00Z,14.8,NaN,NaN,100.0,20.5,20.41,20.46,0.0,0.0,0.0,0.37,8.1,0.0,NaN,0.81,0.56,200.0,0.08,NaN,NaN,NaN,0.0,0.0,2448.0,239263.0,91177.0,48036.0,10097.0,NaN,0.0,0.0,87199.0,26006.0,504226.0
SIO,32.867,-117.257,NaN,20100503,2010-05-03T16:15:00Z,15.7,NaN,NaN,100.0,20.29,20.63,20.46,0.83,0.0,0.14,0.18,1.4,0.0,NaN,1.01,0.24,200.0,0.087,NaN,NaN,NaN,410.0,0.0,3282.0,196100.0,90665.0,379072.0,22974.0,NaN,0.0,0.0,343381.0,34872.0,1070756.0
SIO,32.867,-117.257,NaN,20100510,2010-05-10T16:19:00Z,16.7,NaN,NaN,100.0,10.06,8.99,9.53,0.0,0.87,0.12,0.2,1.9,0.0,NaN,0.61,0.2,200.0,0.0,NaN,NaN,NaN,410.0,0.0,2461.0,112819.0,40204.0,6154.0,1641.0,NaN,0.0,0.0,67281.0,17642.0,248612.0
SIO,32.867,-117.257,NaN,20100517,2010-05-17T17:15:00Z,16.8,NaN,NaN,100.0,18.6,17.92,18.26,0.45,0.78,0.61,0.18,2.0,0.0,NaN,0.55,0.0,200.0,0.12,NaN,NaN,NaN,410.0,0.0,821.0,216202.0,29128.0,12308.0,1231.0,NaN,821.0,0.0,34050.0,10256.0,305227.0
SIO,32.867,-117.257,NaN,20100524,2010-05-24T16:15:00Z,16.9,NaN,NaN,100.0,10.79,11.37,11.08,0.54,0.32,0.43,0.29,4.9,0.0,NaN,0.44,0.68,200.0,0.044,NaN,NaN,NaN,410.0,0.0,1231.0,206356.0,31179.0,10667.0,1231.0,NaN,0.0,0.0,79998.0,9026.0,340098.0
SIO,32.867,-117.257,NaN,20100531,2010-05-31T16:16:00Z,17.1,NaN,NaN,100.0,4.12,4.1,4.11,0.39,0.49,0.44,0.21,4.4,0.0,NaN,0.41,0.0,200.0,0.061,NaN,NaN,NaN,410.0,0.0,0.0,39794.0,9846.0,253535.0,5744.0,NaN,0.0,0.0,606762.0,6154.0,922245.0
SIO,32.867,-117.257,NaN,20100608,2010-06-08T15:09:00Z,18.9,NaN,NaN,100.0,19.21,18.6,18.91,0.06,0.29,0.17,0.15,4.0,0.0,NaN,0.5,0.0,200.0,0.053,NaN,NaN,NaN,410.0,0.0,16410.0,286355.0,77948.0,6564.0,0.0,NaN,821.0,0.0,52922.0,21333.0,462764.0
SIO,32.867,-117.257,NaN,20100614,2010-06-14T16:05:00Z,19.6,NaN,NaN,100.0,5.44,5.3,5.37,0.22,0.36,0.29,0.18,3.6,0.0,NaN,0.55,0.2,200.0,0.05,NaN,NaN,NaN,410.0,0.0,1231.0,101332.0,22974.0,6564.0,0.0,NaN,0.0,0.0,87384.0,7795.0,227690.0
SIO,32.867,-117.257,NaN,20100621,2010-06-21T15:55:00Z,20.1,NaN,NaN,100.0,1.56,1.57,1.56,0.35,0.38,0.36,0.15,3.2,0.0,NaN,0.46,0.29,200.0,0.0,NaN,NaN,NaN,410.0,0.0,410.0,27077.0,10256.0,8615.0,0.0,NaN,0.0,0.0,67692.0,11077.0,125537.0
SIO,32.867,-117.257,NaN,20100628,2010-06-28T16:05:00Z,20.3,NaN,NaN,100.0,4.41,4.35,4.38,0.41,0.43,0.42,0.0,1.4,0.0,NaN,0.54,0.24,200.0,0.0,NaN,NaN,NaN,410.0,0.0,0.0,11077.0,41025.0,16000.0,1641.0,NaN,0.0,0.0,678966.0,20103.0,769221.0
SIO,32.867,-117.257,NaN,20100705,2010-07-05T16:30:00Z,18.9,NaN,NaN,100.0,3.42,3.32,3.37,0.28,0.3,0.29,0.11,0.0,0.0,NaN,0.2,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,918.0,2448.0,38552.0,14686.0,11015.0,NaN,0.0,0.0,507591.0,24476.0,599686.0
SIO,32.867,-117.257,NaN,20100713,2010-07-13T17:19:00Z,17.2,NaN,NaN,100.0,2.03,1.98,2.01,0.67,0.72,0.69,0.38,5.5,0.0,NaN,0.51,1.55,200.0,0.08,NaN,NaN,NaN,0.0,0.0,0.0,0.0,16000.0,1641.0,0.0,NaN,0.0,0.0,15590.0,11897.0,45128.0
SIO,32.867,-117.257,NaN,20100719,2010-07-19T17:09:00Z,17.5,NaN,NaN,100.0,2.97,2.84,2.9,0.73,0.77,0.75,0.31,6.1,0.0,NaN,0.72,0.92,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,9026.0,348303.0,11897.0,NaN,0.0,0.0,621942.0,12307.0,1003475.0
SIO,32.867,-117.257,NaN,20100726,2010-07-26T16:00:00Z,19.4,NaN,NaN,100.0,1.63,1.65,1.64,0.64,0.63,0.64,0.19,1.5,0.0,NaN,0.56,0.29,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,8205.0,25846.0,0.0,NaN,0.0,0.0,30769.0,5744.0,70563.0
SIO,32.867,-117.257,NaN,20100802,2010-08-02T16:19:00Z,19.3,NaN,NaN,100.0,1.68,1.83,1.75,0.85,0.73,0.79,0.21,3.5,0.0,NaN,0.58,0.22,200.0,0.0,NaN,NaN,NaN,0.0,410.0,0.0,2051.0,24615.0,13949.0,0.0,NaN,0.0,0.0,82050.0,13129.0,136203.0
SIO,32.867,-117.257,NaN,20100809,2010-08-09T16:19:00Z,20.2,NaN,NaN,100.0,2.24,2.2,2.22,0.61,0.66,0.63,0.16,2.6,0.0,NaN,0.51,0.0,200.0,0.0,NaN,NaN,NaN,410.0,0.0,0.0,2462.0,30359.0,13949.0,0.0,NaN,0.0,0.0,96819.0,20922.0,164921.0
SIO,32.867,-117.257,NaN,20100816,2010-08-16T15:55:00Z,15.4,NaN,NaN,100.0,4.19,4.1,4.14,1.78,1.93,1.86,0.35,6.0,0.0,NaN,1.91,1.81,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,410.0,23385.0,12308.0,0.0,NaN,0.0,0.0,83691.0,15589.0,135383.0
SIO,32.867,-117.257,NaN,20100823,2010-08-23T16:55:00Z,19.1,NaN,NaN,100.0,1.77,1.77,1.77,0.62,0.6,0.61,0.27,4.4,0.02,NaN,0.63,0.14,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,410.0,5743.0,6154.0,0.0,NaN,0.0,0.0,50461.0,27898.0,90666.0
SIO,32.867,-117.257,NaN,20100830,2010-08-30T16:25:00Z,19.4,NaN,NaN,100.0,0.92,0.92,0.92,0.17,0.2,0.19,0.24,2.2,0.0,NaN,1.87,0.23,200.0,0.048,NaN,NaN,NaN,0.0,0.0,0.0,0.0,4923.0,3282.0,0.0,NaN,0.0,0.0,96409.0,5744.0,110358.0
SIO,32.867,-117.257,NaN,20100906,2010-09-06T15:44:00Z,17.5,NaN,NaN,100.0,3.03,3.04,3.03,0.41,0.42,0.42,0.22,2.1,0.0,NaN,0.32,0.33,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,2462.0,45948.0,6154.0,0.0,NaN,0.0,0.0,13538.0,20922.0,89025.0
SIO,32.867,-117.257,NaN,20100913,2010-09-13T16:05:00Z,17.5,NaN,NaN,100.0,1.63,1.59,1.61,0.48,0.51,0.49,0.38,4.9,0.0,NaN,2.46,0.55,200.0,0.0,NaN,NaN,NaN,0.0,0.0,1231.0,1231.0,15180.0,3692.0,0.0,NaN,0.0,0.0,56615.0,9435.0,87384.0
SIO,32.867,-117.257,NaN,20100920,2010-09-20T16:55:00Z,16.6,NaN,NaN,100.0,4.69,4.64,4.67,1.41,1.51,1.46,0.38,5.9,0.0,NaN,0.75,1.58,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,410.0,12308.0,410.0,8205.0,NaN,0.0,0.0,134973.0,22564.0,178870.0
SIO,32.867,-117.257,NaN,20100927,2010-09-27T16:05:00Z,17.4,NaN,NaN,100.0,2.38,2.35,2.37,0.71,0.71,0.71,0.28,5.2,0.0,NaN,1.65,0.45,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,1641.0,2051.0,5744.0,NaN,0.0,0.0,91076.0,22564.0,123075.0
SIO,32.867,-117.257,NaN,20101004,2010-10-04T16:25:00Z,20.0,NaN,NaN,100.0,15.93,17.6,16.77,0.47,0.29,0.38,0.16,2.8,0.0,NaN,0.79,0.26,200.0,0.0,NaN,NaN,NaN,0.0,0.0,820.0,19692.0,552199.0,0.0,0.0,NaN,0.0,0.0,20513.0,87794.0,681017.0
SIO,32.867,-117.257,NaN,20101011,2010-10-11T15:30:00Z,19.2,NaN,NaN,100.0,7.52,7.48,7.5,0.42,0.52,0.47,0.22,3.0,0.0,NaN,0.26,0.39,200.0,0.0,NaN,NaN,NaN,0.0,1641.0,410.0,22974.0,198151.0,1231.0,0.0,NaN,0.0,0.0,31999.0,59897.0,316304.0
SIO,32.867,-117.257,NaN,20101018,2010-10-18T15:44:00Z,18.9,NaN,NaN,100.0,4.85,4.66,4.75,0.52,0.6,0.56,0.15,2.5,0.0,NaN,0.0,0.22,200.0,0.0,NaN,NaN,NaN,0.0,1641.0,2873.0,4923.0,50871.0,2872.0,0.0,NaN,0.0,0.0,29128.0,57844.0,150152.0
SIO,32.867,-117.257,NaN,20101025,2010-10-25T16:00:00Z,18.9,NaN,NaN,100.0,3.03,2.98,3.01,1.03,1.08,1.06,0.18,3.7,0.0,NaN,0.87,0.33,200.0,0.0,NaN,NaN,NaN,0.0,0.0,6154.0,410.0,29539.0,40205.0,3692.0,NaN,0.0,0.0,171895.0,38153.0,290048.0
SIO,32.867,-117.257,NaN,20101101,2010-11-01T16:00:00Z,18.3,NaN,NaN,100.0,2.78,2.78,2.78,0.54,0.59,0.56,0.15,1.9,0.0,NaN,0.0,0.0,200.0,0.087,NaN,NaN,NaN,410.0,0.0,2051.0,5333.0,12307.0,325740.0,3692.0,NaN,0.0,0.0,475892.0,24206.0,849631.0
SIO,32.867,-117.257,NaN,20101108,2010-11-08T17:00:00Z,18.3,NaN,NaN,100.0,1.75,1.66,1.7,0.38,0.52,0.45,0.15,1.7,0.0,NaN,0.0,0.33,200.0,0.1,NaN,NaN,NaN,0.0,0.0,0.0,410.0,3283.0,319996.0,2872.0,NaN,0.0,0.0,141947.0,22973.0,491481.0
SIO,32.867,-117.257,NaN,20101115,2010-11-15T16:50:00Z,16.3,NaN,NaN,100.0,1.54,1.62,1.58,0.81,0.75,0.78,0.42,3.5,0.0,NaN,1.64,0.73,200.0,0.0,NaN,NaN,NaN,2462.0,0.0,410.0,0.0,1642.0,61948.0,5333.0,NaN,0.0,0.0,54564.0,22973.0,149332.0
SIO,32.867,-117.257,NaN,20101122,2010-11-22T17:30:00Z,16.0,NaN,NaN,100.0,1.28,1.34,1.31,1.13,1.07,1.1,0.43,5.2,0.0,NaN,2.01,0.93,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,821.0,10667.0,410.0,NaN,0.0,0.0,35692.0,9025.0,56615.0
SIO,32.867,-117.257,NaN,20101129,2010-11-29T17:25:00Z,13.8,NaN,NaN,100.0,10.1,10.15,10.13,0.87,0.99,0.93,0.49,6.4,0.0,NaN,0.87,0.55,200.0,0.0,NaN,NaN,NaN,104614.0,821.0,410.0,6154.0,9436.0,89025.0,4513.0,NaN,0.0,0.0,83280.0,35691.0,333945.0
SIO,32.867,-117.257,NaN,20101206,2010-12-06T16:19:00Z,14.0,NaN,NaN,100.0,5.63,5.54,5.59,0.62,0.83,0.72,0.32,2.9,0.0,NaN,1.2,0.4,200.0,0.0,NaN,NaN,NaN,28718.0,410.0,0.0,1231.0,3693.0,324919.0,31589.0,NaN,0.0,0.0,164101.0,15999.0,570660.0
SIO,32.867,-117.257,NaN,20101213,2010-12-13T17:55:00Z,13.7,NaN,NaN,100.0,10.62,10.9,10.76,0.0,0.0,0.0,0.28,2.8,0.0,NaN,1.2,0.32,200.0,0.041,NaN,NaN,NaN,84922.0,2051.0,821.0,3692.0,6974.0,72204.0,55384.0,NaN,0.0,0.0,96820.0,17231.0,340098.0
SIO,32.867,-117.257,NaN,20101220,2010-12-20T18:44:00Z,15.1,NaN,NaN,100.0,3.09,3.11,3.1,0.16,0.22,0.19,0.27,1.9,0.0,NaN,0.64,0.0,200.0,0.0,NaN,NaN,NaN,16000.0,0.0,410.0,2051.0,1641.0,32000.0,9026.0,NaN,0.0,410.0,37332.0,3283.0,102153.0
SIO,32.867,-117.257,NaN,20101227,2010-12-27T20:50:00Z,15.3,NaN,NaN,100.0,7.45,6.8,7.12,0.0,0.0,0.0,0.37,2.5,0.0,NaN,0.79,0.21,200.0,0.0,NaN,NaN,NaN,47999.0,1641.0,1231.0,1641.0,8615.0,17231.0,4103.0,NaN,0.0,0.0,66460.0,13129.0,162049.0
SIO,32.867,-117.257,NaN,20110103,2011-01-03T16:55:00Z,14.7,NaN,NaN,100.0,1.43,1.43,1.43,0.32,0.37,0.34,0.49,4.1,0.0,NaN,2.95,1.4,200.0,0.0,NaN,NaN,NaN,3282.0,0.0,0.0,0.0,5333.0,25026.0,821.0,0.0,0.0,0.0,63178.0,1641.0,99281.0
SIO,32.867,-117.257,NaN,20110110,2011-01-10T18:19:00Z,14.2,NaN,NaN,100.0,3.51,3.58,3.54,0.69,0.59,0.64,0.37,3.6,0.0,NaN,1.74,1.04,200.0,0.0,NaN,NaN,NaN,4103.0,410.0,820.0,821.0,21333.0,2051.0,0.0,2051.0,0.0,0.0,48820.0,11077.0,91486.0
SIO,32.867,-117.257,NaN,20110118,2011-01-18T17:55:00Z,14.3,NaN,NaN,100.0,4.98,4.98,4.98,0.42,0.65,0.53,0.29,4.3,0.0,NaN,0.77,1.26,200.0,0.0,NaN,NaN,NaN,3692.0,0.0,1641.0,3282.0,21743.0,9846.0,0.0,4513.0,0.0,0.0,223587.0,20513.0,288817.0
SIO,32.867,-117.257,NaN,20110124,2011-01-24T17:50:00Z,14.2,NaN,NaN,100.0,2.99,3.02,3.01,0.36,0.42,0.39,0.3,2.6,0.0,NaN,0.52,0.86,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,5333.0,4513.0,3692.0,410.0,0.0,0.0,519378.0,9847.0,543173.0
SIO,32.867,-117.257,NaN,20110131,2011-01-31T17:05:00Z,14.3,NaN,NaN,100.0,5.03,5.08,5.05,1.13,1.29,1.21,0.21,1.1,0.0,NaN,0.59,0.0,200.0,0.041,NaN,NaN,NaN,2462.0,0.0,410.0,0.0,4923.0,33231.0,4923.0,0.0,0.0,0.0,1209421.0,18461.0,1273831.0
SIO,32.867,-117.257,NaN,20110207,2011-02-07T17:25:00Z,14.3,NaN,NaN,100.0,3.98,4.1,4.04,1.17,1.34,1.25,0.19,0.0,0.0,NaN,0.72,0.34,200.0,0.0,NaN,NaN,NaN,821.0,0.0,0.0,0.0,3282.0,63179.0,17641.0,0.0,0.0,0.0,980911.0,16820.0,1082654.0
SIO,32.867,-117.257,NaN,20110214,2011-02-14T17:55:00Z,14.4,NaN,NaN,100.0,2.8,2.82,2.81,0.9,1.02,0.96,0.22,1.1,0.0,NaN,0.79,0.26,200.0,0.0,NaN,NaN,NaN,410.0,2051.0,410.0,0.0,3282.0,62358.0,6564.0,1642.0,0.0,0.0,649428.0,23384.0,749529.0
SIO,32.867,-117.257,NaN,20110222,2011-02-22T17:36:00Z,14.2,NaN,NaN,100.0,2.27,2.28,2.28,0.45,0.52,0.49,0.19,0.0,0.0,NaN,0.82,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,410.0,0.0,0.0,27898.0,2051.0,410.0,0.0,0.0,571890.0,16821.0,619480.0
SIO,32.867,-117.257,NaN,20110228,2011-02-28T17:40:00Z,14.3,NaN,NaN,100.0,1.37,1.41,1.39,0.3,0.34,0.32,0.25,2.1,0.0,NaN,0.82,0.33,200.0,0.0,NaN,NaN,NaN,4103.0,821.0,410.0,0.0,8205.0,0.0,410.0,0.0,0.0,0.0,130460.0,12717.0,157126.0
SIO,32.867,-117.257,NaN,20110307,2011-03-07T18:05:00Z,14.2,NaN,NaN,100.0,4.08,4.05,4.06,2.22,2.25,2.23,0.43,4.5,0.0,NaN,2.04,2.13,200.0,0.0,NaN,NaN,NaN,410.0,821.0,2051.0,821.0,25026.0,63589.0,11487.0,3282.0,4923.0,0.0,374970.0,22152.0,509532.0
SIO,32.867,-117.257,NaN,20110314,2011-03-14T15:44:00Z,14.8,NaN,NaN,100.0,4.02,3.95,3.98,1.68,1.94,1.81,0.21,1.9,0.0,NaN,2.03,0.55,200.0,0.0,NaN,NaN,NaN,2462.0,0.0,6154.0,410.0,98460.0,35282.0,6974.0,3692.0,821.0,0.0,272817.0,28307.0,455379.0
SIO,32.867,-117.257,NaN,20110321,2011-03-21T16:09:00Z,13.3,NaN,NaN,100.0,2.79,2.79,2.79,1.0,1.15,1.07,0.45,3.1,0.0,NaN,1.94,2.56,200.0,0.0,NaN,NaN,NaN,410.0,1641.0,821.0,0.0,6975.0,44307.0,18461.0,1231.0,821.0,0.0,344612.0,11896.0,431175.0
SIO,32.867,-117.257,NaN,20110328,2011-03-28T16:00:00Z,14.9,NaN,NaN,100.0,4.48,4.55,4.51,1.07,1.11,1.09,0.31,4.0,0.0,NaN,1.79,1.38,200.0,0.0,NaN,NaN,NaN,1641.0,1641.0,410.0,0.0,71794.0,11077.0,410.0,410.0,2872.0,0.0,65640.0,39384.0,195279.0
SIO,32.867,-117.257,NaN,20110404,2011-04-04T16:05:00Z,16.4,NaN,NaN,100.0,1.35,1.34,1.35,0.38,0.39,0.38,0.28,3.4,0.0,NaN,2.29,0.29,200.0,0.0,NaN,NaN,NaN,0.0,821.0,0.0,0.0,3693.0,9025.0,0.0,0.0,0.0,0.0,43077.0,7794.0,64410.0
SIO,32.867,-117.257,NaN,20110411,2011-04-11T15:50:00Z,15.9,NaN,NaN,100.0,2.13,2.25,2.19,0.9,0.89,0.9,0.35,6.1,0.0,NaN,1.93,1.44,200.0,0.0,NaN,NaN,NaN,2051.0,2051.0,0.0,0.0,22974.0,14769.0,1231.0,410.0,0.0,0.0,86973.0,8616.0,139075.0
SIO,32.867,-117.257,NaN,20110418,2011-04-18T16:00:00Z,16.7,NaN,NaN,100.0,1.38,1.41,1.39,0.63,0.69,0.66,0.24,3.5,0.0,NaN,1.12,0.34,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,4923.0,57436.0,410.0,0.0,0.0,0.0,54563.0,15590.0,132922.0
SIO,32.867,-117.257,NaN,20110425,2011-04-25T16:25:00Z,17.3,NaN,NaN,100.0,1.32,1.36,1.34,0.68,0.74,0.71,0.31,5.9,0.0,NaN,1.11,1.49,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,84922.0,821.0,0.0,0.0,0.0,41845.0,2872.0,130460.0
SIO,32.867,-117.257,NaN,20110502,2011-05-02T16:09:00Z,16.3,NaN,NaN,100.0,2.24,2.25,2.25,0.83,0.78,0.81,0.31,3.0,0.0,NaN,2.63,0.7,200.0,0.0,NaN,NaN,NaN,0.0,0.0,820.0,0.0,26256.0,205536.0,1231.0,0.0,0.0,0.0,58666.0,26257.0,318766.0
SIO,32.867,-117.257,NaN,20110509,2011-05-09T16:09:00Z,15.4,NaN,NaN,100.0,3.68,3.63,3.66,1.15,1.21,1.18,0.21,2.0,0.0,NaN,0.74,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,410.0,17231.0,208408.0,38974.0,0.0,0.0,0.0,814349.0,27076.0,1106448.0
