Entry_ID,Date,Grid_ID,Lat_Min,Lat_Max,Lon_Min,Lon_Max,T_degC,Salnty,O2ml_L,O2Sat,ChlorA,Phaeop,NO3uM
235,01/10/2001,grid279,31.159,31.203,-120.925,-120.874,16.67,33.718,5.59,100.8,0.15,0.04,0.0
236,01/10/2001,grid324,31.507,31.551,-120.253,-120.201,15.483,33.546,5.793,101.933,0.233,0.07,0.0
237,01/10/2004,grid305,31.377,31.42,-122.012,-121.961,16.253,32.984,5.64,100.4,0.14,0.043,0.0
238,01/10/2004,grid354,31.725,31.768,-121.34,-121.288,16.05,33.021,5.65,100.233,0.18,0.05,0.0
239,01/10/2004,grid403,32.072,32.116,-120.667,-120.615,16.283,33.045,5.607,99.933,0.153,0.053,0.1
240,01/10/2004,grid469,32.377,32.42,-119.994,-119.942,13.677,33.076,6.063,102.533,1.02,0.453,1.2
241,01/10/2005,grid572,32.899,32.942,-118.959,-118.907,14.8,33.118,5.785,100.15,0.5,0.21,0.1
242,01/10/2005,grid620,33.159,33.203,-118.441,-118.389,15.37,33.184,5.74,100.5,0.58,0.27,0.0
243,01/10/2005,grid635,33.246,33.29,-118.286,-118.234,15.32,33.166,5.75,100.6,0.685,0.18,0.0
244,01/10/2005,grid667,33.42,33.464,-117.924,-117.872,15.463,33.176,5.737,100.633,0.637,0.243,0.0
245,01/10/2005,grid676,33.464,33.507,-117.768,-117.717,14.9,32.882,5.652,97.875,0.458,0.24,1.1
246,01/10/2005,grid701,33.638,33.681,-118.131,-118.079,14.995,32.808,5.685,98.6,0.745,0.325,0.8
247,01/10/2008,grid168,30.159,30.203,-122.944,-122.892,15.607,33.316,5.773,101.667,0.173,0.05,0.0
248,01/10/2008,grid199,30.464,30.507,-122.271,-122.219,15.69,33.346,5.73,101.1,0.19,0.06,0.1
249,01/10/2008,grid238,30.812,30.855,-121.598,-121.547,15.02,33.269,5.8,100.9,0.347,0.097,0.0
250,01/10/2008,grid279,31.159,31.203,-120.925,-120.874,14.63,33.25,5.85,101.0,0.47,0.14,0.4
251,01/10/2009,grid168,30.159,30.203,-122.944,-122.892,14.92,33.134,5.825,101.1,0.275,0.095,0.0
252,01/10/2009,grid207,30.507,30.551,-122.271,-122.219,14.97,33.155,5.803,100.833,0.26,0.107,0.0
253,01/10/2009,grid238,30.812,30.855,-121.598,-121.547,14.45,33.156,5.88,101.05,0.46,0.16,0.0
254,01/10/2009,grid279,31.159,31.203,-120.925,-120.874,14.46,33.276,5.86,100.8,0.463,0.143,0.1
255,01/10/2016,grid140,29.812,29.855,-123.617,-123.565,17.633,33.641,5.451,100.093,0.112,0.038,0.087
256,01/10/2016,grid168,30.159,30.203,-122.944,-122.892,16.657,33.308,5.575,100.24,0.142,0.049,0.013
257,01/10/2016,grid207,30.507,30.551,-122.271,-122.219,16.971,33.44,5.528,100.09,0.132,0.051,0.013
258,01/10/2016,grid238,30.812,30.855,-121.598,-121.547,16.181,33.36,5.637,100.445,0.144,0.045,0.0
259,01/10/2017,grid354,31.725,31.768,-121.34,-121.288,16.054,33.263,5.64,100.18,0.206,0.079,0.0
260,01/10/2017,grid403,32.072,32.116,-120.667,-120.615,14.75,33.164,5.928,102.535,0.448,0.135,0.0
261,01/10/2017,grid473,32.42,32.464,-119.994,-119.942,15.783,33.369,5.738,101.457,0.335,0.099,0.0
262,01/10/2017,grid518,32.638,32.681,-119.528,-119.476,15.104,33.346,5.858,102.165,0.707,0.178,0.0
263,01/10/2020,grid518,32.638,32.681,-119.528,-119.476,14.458,33.357,5.823,100.237,0.111,0.805,0.217
264,01/10/2020,grid572,32.899,32.942,-118.959,-118.907,14.894,33.528,5.684,98.82,0.176,1.118,0.175
265,01/10/2020,grid620,33.159,33.203,-118.441,-118.389,15.451,33.542,5.707,100.34,0.103,0.612,0.0
266,01/10/2020,grid635,33.246,33.29,-118.286,-118.234,15.8,33.525,5.72,101.255,0.108,0.56,0.0
267,01/10/2020,grid661,33.377,33.42,-117.924,-117.872,15.596,33.506,5.778,101.85,0.159,0.968,0.0
268,01/11/1978,grid196,30.42,30.464,-116.216,-116.164,17.27,33.508,5.557,101.233,0.273,0.09,0.067
269,01/11/1978,grid407,32.072,32.116,-117.51,-117.458,16.13,33.452,5.817,103.6,0.313,0.023,0.1
270,01/11/1984,grid496,32.507,32.551,-118.234,-118.182,16.217,33.461,5.76,102.767,0.15,0.063,0.0
271,01/11/1984,grid522,32.638,32.681,-117.872,-117.82,16.237,33.444,5.75,102.633,0.127,0.05,0.1
272,01/11/1984,grid556,32.812,32.855,-117.561,-117.51,16.35,33.514,5.685,101.7,0.175,0.09,0.0
273,01/11/1984,grid563,32.855,32.899,-117.51,-117.458,16.36,33.514,5.773,103.333,0.17,0.087,0.0
274,01/11/1984,grid768,34.159,34.203,-119.528,-119.476,15.203,33.419,5.77,100.833,0.62,0.163,0.5
275,01/11/1984,grid773,34.203,34.246,-119.425,-119.373,15.385,33.376,5.75,100.85,0.55,0.265,0.55
276,01/11/1991,grid168,30.159,30.203,-122.944,-122.892,17.337,33.977,5.5,100.617,0.18,0.06,0.1
277,01/11/1991,grid207,30.507,30.551,-122.271,-122.219,17.19,33.942,5.523,100.767,0.18,0.067,0.0
278,01/11/1991,grid238,30.812,30.855,-121.598,-121.547,15.44,33.445,5.747,100.933,0.223,0.07,0.0
279,01/11/1991,grid279,31.159,31.203,-120.925,-120.874,15.515,33.487,5.745,101.15,0.195,0.055,0.0
280,01/11/1995,grid518,32.638,32.681,-119.528,-119.476,13.88,33.232,6.0,101.95,0.965,0.35,0.35
281,01/11/1995,grid572,32.899,32.942,-118.959,-118.907,13.8,33.269,5.897,100.067,0.927,0.327,1.333
282,01/11/1995,grid621,33.159,33.203,-118.389,-118.338,14.57,33.285,5.787,99.8,0.793,0.307,0.467
283,01/11/1995,grid635,33.246,33.29,-118.286,-118.234,14.55,33.324,5.777,99.633,0.65,0.27,0.5
284,01/11/1999,grid238,30.812,30.855,-121.598,-121.547,14.9,33.356,5.85,101.6,0.23,0.08,0.1
285,01/11/1999,grid279,31.159,31.203,-120.925,-120.874,15.02,33.511,5.79,100.9,0.37,0.143,0.1
286,01/11/1999,grid324,31.507,31.551,-120.253,-120.201,14.543,33.396,5.873,101.267,0.403,0.163,0.0
287,01/11/1999,grid363,31.812,31.855,-119.58,-119.528,13.983,33.352,5.967,101.733,0.58,0.193,0.267
288,01/11/2000,grid188,30.377,30.42,-124.031,-123.979,16.03,33.483,5.7,101.3,0.13,0.04,0.0
289,01/11/2000,grid227,30.725,30.768,-123.358,-123.306,15.7,33.511,5.74,101.4,0.13,0.04,0.1
290,01/11/2000,grid266,31.072,31.116,-122.685,-122.633,15.82,33.594,5.727,101.433,0.157,0.047,0.0
291,01/11/2001,grid140,29.812,29.855,-123.617,-123.565,15.97,33.385,5.69,101.0,0.153,0.05,0.0
292,01/11/2001,grid168,30.159,30.203,-122.944,-122.892,16.573,33.622,5.63,101.267,0.11,0.03,0.1
293,01/11/2001,grid188,30.377,30.42,-124.031,-123.979,16.16,33.515,5.697,101.533,0.15,0.047,0.0
294,01/11/2004,grid519,32.638,32.681,-119.476,-119.425,14.93,32.994,5.895,102.2,0.275,0.09,0.0
295,01/11/2004,grid572,32.899,32.942,-118.959,-118.907,14.2,33.096,6.025,103.0,0.425,0.205,0.35
296,01/11/2004,grid621,33.159,33.203,-118.389,-118.338,14.48,33.222,5.945,102.3,1.2,0.31,0.0
297,01/11/2004,grid635,33.246,33.29,-118.286,-118.234,14.59,33.209,5.917,102.033,0.803,0.297,0.033
298,01/11/2005,grid612,33.116,33.159,-120.046,-119.994,14.79,33.107,5.86,101.4,0.863,0.32,0.0
299,01/11/2005,grid641,33.29,33.333,-119.683,-119.632,14.65,33.118,5.8,100.1,0.72,0.355,0.4
300,01/11/2005,grid674,33.464,33.507,-119.321,-119.269,14.575,33.114,5.795,99.85,0.75,0.375,0.45
301,01/11/2005,grid697,33.638,33.681,-119.01,-118.959,14.77,33.097,5.77,99.8,0.525,0.21,0.3
302,01/11/2005,grid726,33.812,33.855,-118.648,-118.596,15.165,33.126,5.74,100.05,0.485,0.245,0.15
303,01/11/2005,grid734,33.855,33.899,-118.493,-118.441,15.09,32.69,5.665,98.4,0.55,0.275,1.25
304,01/11/2005,grid735,33.855,33.899,-118.441,-118.389,15.11,32.376,5.66,98.15,0.68,0.315,1.9
305,01/11/2008,grid140,29.812,29.855,-123.617,-123.565,15.59,33.276,5.75,101.2,0.18,0.045,0.0
306,01/11/2008,grid188,30.377,30.42,-124.031,-123.979,14.25,33.16,5.96,102.0,0.515,0.135,0.1
307,01/11/2008,grid227,30.725,30.768,-123.358,-123.306,14.72,33.238,5.915,102.275,0.398,0.125,0.0
308,01/11/2009,grid140,29.812,29.855,-123.617,-123.565,15.353,33.271,5.763,100.967,0.23,0.083,0.0
309,01/11/2009,grid188,30.377,30.42,-124.031,-123.979,15.76,33.309,5.685,100.4,0.17,0.065,0.0
310,01/11/2009,grid231,30.768,30.812,-123.358,-123.306,15.507,33.253,5.733,100.733,0.227,0.093,0.067
311,01/11/2009,grid266,31.072,31.116,-122.685,-122.633,14.155,33.366,5.95,101.8,0.635,0.165,0.95
312,01/11/2013,grid575,32.899,32.942,-117.406,-117.354,14.284,33.506,5.787,99.347,1.114,0.283,0.967
313,01/11/2013,grid587,32.942,32.986,-117.354,-117.302,12.824,33.489,5.097,85.018,1.406,0.351,5.8
314,01/11/2016,grid188,30.377,30.42,-124.031,-123.979,16.646,33.277,5.608,100.793,0.114,0.037,0.097
315,01/11/2016,grid227,30.725,30.768,-123.358,-123.306,16.581,33.314,5.595,100.467,0.119,0.038,0.087
316,01/11/2016,grid266,31.072,31.116,-122.685,-122.633,16.33,33.359,5.597,100.03,0.153,0.046,0.0
317,01/11/2016,grid305,31.377,31.42,-122.012,-121.961,15.934,33.329,5.67,100.515,0.14,0.038,0.0
318,01/11/2017,grid572,32.899,32.942,-118.959,-118.907,14.905,33.349,5.906,102.585,0.908,0.306,0.265
319,01/11/2017,grid620,33.159,33.203,-118.441,-118.389,14.714,33.26,5.886,101.78,0.358,0.133,0.0
320,01/11/2017,grid635,33.246,33.29,-118.286,-118.234,14.663,33.243,5.934,102.505,0.432,0.146,0.0
321,01/11/2017,grid661,33.377,33.42,-117.924,-117.872,15.441,33.334,5.738,100.73,0.349,0.112,0.0
322,01/11/2017,grid675,33.464,33.507,-117.82,-117.768,15.086,33.239,5.916,103.055,1.02,0.293,0.0
323,01/11/2017,grid676,33.464,33.507,-117.768,-117.717,14.966,33.216,5.845,101.585,1.412,0.454,0.305
324,01/11/2020,grid675,33.464,33.507,-117.82,-117.768,15.418,33.485,5.772,101.39,0.062,0.511,0.0
325,01/11/2020,grid676,33.464,33.507,-117.768,-117.717,15.283,33.474,5.874,102.885,1.164,1.63,0.0
326,01/11/2020,grid697,33.638,33.681,-119.01,-118.959,15.702,33.543,5.767,101.9,0.118,0.822,0.0
327,01/11/2020,grid701,33.638,33.681,-118.131,-118.079,15.379,33.375,5.844,102.485,0.493,2.15,0.0
328,01/11/2020,grid726,33.812,33.855,-118.648,-118.596,15.608,33.503,5.676,100.09,0.142,0.655,0.0
329,01/11/2020,grid733,33.855,33.899,-118.545,-118.493,15.43,33.52,5.743,100.915,0.111,0.747,0.0
330,01/11/2020,grid734,33.855,33.899,-118.493,-118.441,15.355,33.472,5.734,100.573,0.459,2.419,0.303
331,01/11/2020,grid749,33.986,34.029,-118.855,-118.803,15.284,33.502,5.74,100.56,0.286,1.83,0.0
332,01/12/1978,grid333,31.594,31.638,-118.545,-118.493,16.967,33.461,5.567,100.8,0.327,0.137,0.0
333,01/12/1978,grid376,31.899,31.942,-117.82,-117.768,16.133,33.453,5.79,103.133,0.13,0.063,0.0
334,01/12/1984,grid448,32.246,32.29,-117.147,-117.095,15.815,33.43,5.78,102.25,0.22,0.135,0.0
335,01/12/1984,grid556,32.812,32.855,-117.561,-117.51,16.387,33.503,5.76,103.167,0.173,0.083,0.0
336,01/12/1984,grid562,32.855,32.899,-117.561,-117.51,16.39,33.509,5.793,103.767,0.203,0.083,0.0
337,01/12/1984,grid564,32.855,32.899,-117.458,-117.406,16.325,33.51,5.675,101.5,0.19,0.095,0.0
338,01/12/1984,grid758,34.116,34.159,-121.184,-121.132,14.2,33.416,5.998,102.76,0.572,0.228,0.6
339,01/12/1984,grid786,34.29,34.333,-120.822,-120.77,14.363,33.423,5.73,98.467,1.12,0.177,1.467
340,01/12/1984,grid805,34.42,34.464,-120.563,-120.511,14.86,33.415,5.687,98.733,0.753,0.217,0.933
341,01/12/1991,grid140,29.812,29.855,-123.617,-123.565,17.43,33.998,5.53,101.333,0.16,0.05,0.0
342,01/12/1991,grid188,30.377,30.42,-124.031,-123.979,16.503,33.678,5.6,100.6,0.197,0.06,0.1
343,01/12/1991,grid227,30.725,30.768,-123.358,-123.306,16.477,33.688,5.61,100.767,0.17,0.06,0.0
344,01/12/1991,grid266,31.072,31.116,-122.685,-122.633,16.505,33.716,5.6,100.65,0.162,0.058,0.05
345,01/12/1993,grid587,32.942,32.986,-117.354,-117.302,14.82,33.108,5.72,99.0,0.85,0.42,0.75
346,01/12/1995,grid667,33.42,33.464,-117.924,-117.872,14.675,33.337,5.81,100.4,1.28,0.325,0.35
347,01/12/1995,grid674,33.464,33.507,-119.321,-119.269,13.6,33.284,5.923,100.1,0.773,0.43,1.467
348,01/12/1995,grid675,33.464,33.507,-117.82,-117.768,14.76,33.154,5.78,100.0,4.057,0.44,0.467
349,01/12/1995,grid697,33.638,33.681,-119.01,-118.959,14.52,33.299,5.815,100.175,0.562,0.27,0.35
350,01/12/1995,grid726,33.812,33.855,-118.648,-118.596,14.6,33.107,5.65,97.4,0.355,0.19,0.7
351,01/12/1995,grid734,33.855,33.899,-118.493,-118.441,14.607,32.871,5.703,98.167,1.357,0.28,1.167
352,01/12/1999,grid140,29.812,29.855,-123.617,-123.565,15.18,33.441,5.807,101.467,0.17,0.06,0.1
353,01/12/1999,grid168,30.159,30.203,-122.944,-122.892,15.247,33.456,5.79,101.333,0.14,0.04,0.1
354,01/12/1999,grid188,30.377,30.42,-124.031,-123.979,15.55,33.505,5.76,101.433,0.16,0.053,0.0
355,01/12/1999,grid207,30.507,30.551,-122.271,-122.219,15.02,33.377,5.82,101.3,0.193,0.073,0.1
356,01/12/2000,grid305,31.377,31.42,-122.012,-121.961,14.12,33.422,5.953,101.8,0.487,0.16,0.267
357,01/12/2000,grid354,31.725,31.768,-121.34,-121.288,15.317,33.567,5.787,101.467,0.487,0.16,0.1
358,01/12/2000,grid403,32.072,32.116,-120.667,-120.615,14.285,33.413,5.925,101.65,0.605,0.2,0.2
359,01/12/2000,grid469,32.377,32.42,-119.994,-119.942,14.537,33.443,5.927,102.233,0.52,0.157,0.1
360,01/12/2001,grid227,30.725,30.768,-123.358,-123.306,16.94,33.797,5.57,101.0,0.13,0.04,0.0
361,01/12/2001,grid266,31.072,31.116,-122.685,-122.633,17.01,33.849,5.53,100.5,0.13,0.03,0.1
362,01/12/2001,grid311,31.42,31.464,-122.012,-121.961,16.77,33.791,5.642,101.975,0.135,0.04,0.0
363,01/12/2004,grid661,33.377,33.42,-117.924,-117.872,14.605,33.198,5.955,102.75,0.765,0.395,0.0
364,01/12/2004,grid674,33.464,33.507,-119.321,-119.269,13.975,32.957,6.055,102.95,0.535,0.14,0.1
365,01/12/2004,grid675,33.464,33.507,-117.82,-117.768,13.96,33.148,6.35,108.0,7.24,1.52,0.05
366,01/12/2004,grid697,33.638,33.681,-119.01,-118.959,14.12,33.207,5.98,102.15,2.025,0.61,0.9
367,01/12/2004,grid726,33.812,33.855,-118.648,-118.596,14.31,33.22,6.0,102.867,1.853,0.607,0.5
368,01/12/2004,grid734,33.855,33.899,-118.493,-118.441,13.907,33.221,6.17,104.933,2.147,0.54,0.267
369,01/12/2005,grid385,31.986,32.029,-122.426,-122.375,14.373,32.901,5.91,101.3,0.457,0.137,0.0
370,01/12/2005,grid449,32.29,32.333,-121.754,-121.702,14.24,32.98,5.903,100.933,0.533,0.197,0.0
371,01/12/2005,grid516,32.638,32.681,-121.081,-121.029,14.105,33.204,5.825,99.45,0.65,0.24,1.1
372,01/12/2005,grid582,32.942,32.986,-120.356,-120.304,14.51,33.151,5.84,100.5,0.6,0.235,0.2
373,01/12/2008,grid266,31.072,31.116,-122.685,-122.633,14.975,33.252,5.87,102.05,0.305,0.095,0.1
374,01/12/2008,grid305,31.377,31.42,-122.012,-121.961,14.7,33.242,5.82,100.65,0.41,0.17,0.35
375,01/12/2008,grid354,31.725,31.768,-121.34,-121.288,13.095,33.428,6.01,100.6,1.055,0.37,4.4
376,01/12/2008,grid403,32.072,32.116,-120.667,-120.615,13.585,33.402,5.97,101.0,0.84,0.275,2.3
377,01/12/2009,grid311,31.42,31.464,-122.012,-121.961,14.72,33.138,5.88,101.6,0.355,0.11,0.0
378,01/12/2009,grid354,31.725,31.768,-121.34,-121.288,14.555,33.184,5.87,101.1,0.39,0.145,0.0
379,01/12/2009,grid403,32.072,32.116,-120.667,-120.615,14.623,33.297,5.857,101.1,0.43,0.14,0.1
380,01/12/2013,grid387,31.986,32.029,-119.269,-119.217,15.312,33.53,5.644,98.95,0.4,0.134,0.3
381,01/12/2013,grid422,32.159,32.203,-118.907,-118.855,14.395,33.51,5.778,99.425,0.842,0.29,0.5
382,01/12/2013,grid464,32.333,32.377,-118.596,-118.545,14.095,33.513,5.758,98.465,1.248,0.316,0.9
383,01/12/2013,grid496,32.507,32.551,-118.234,-118.182,14.6,33.51,5.647,97.575,0.486,0.139,1.05
384,01/12/2013,grid521,32.638,32.681,-117.924,-117.872,14.797,33.516,5.693,98.773,0.458,0.131,0.5
385,01/12/2013,grid556,32.812,32.855,-117.561,-117.51,14.313,33.517,5.818,99.95,1.473,0.625,0.6
386,01/12/2016,grid354,31.725,31.768,-121.34,-121.288,15.738,33.331,5.685,100.4,0.188,0.056,0.065
387,01/12/2016,grid403,32.072,32.116,-120.667,-120.615,15.762,33.349,5.678,100.325,0.233,0.068,0.025
388,01/12/2016,grid473,32.42,32.464,-119.994,-119.942,15.15,33.346,5.767,100.667,0.423,0.139,0.083
389,01/12/2016,grid518,32.638,32.681,-119.528,-119.476,14.872,33.485,5.886,102.255,1.043,0.486,0.33
390,01/12/2017,grid674,33.464,33.507,-119.321,-119.269,14.574,33.345,5.986,103.28,1.159,0.298,0.167
391,01/12/2017,grid697,33.638,33.681,-119.01,-118.959,15.095,33.29,5.938,103.495,0.518,0.153,0.0
392,01/12/2017,grid701,33.638,33.681,-118.131,-118.079,14.938,33.163,5.782,100.39,1.293,0.3,0.225
393,01/12/2017,grid726,33.812,33.855,-118.648,-118.596,14.997,33.234,5.944,103.35,0.668,0.238,0.0
394,01/12/2017,grid734,33.855,33.899,-118.493,-118.441,14.615,33.221,5.841,100.804,1.424,0.461,0.588
395,01/12/2017,grid749,33.986,34.029,-118.855,-118.803,14.508,33.222,5.712,98.35,0.43,0.193,0.955
396,01/12/2020,grid582,32.942,32.986,-120.356,-120.304,13.793,33.391,5.921,100.557,1.216,0.324,0.263
397,01/12/2020,grid612,33.116,33.159,-120.046,-119.994,13.787,33.535,5.659,96.185,1.614,0.422,2.59
398,01/12/2020,grid641,33.29,33.333,-119.683,-119.632,14.067,33.55,5.568,95.205,2.562,0.203,2.315
399,01/12/2020,grid674,33.464,33.507,-119.321,-119.269,14.952,33.529,5.816,101.24,1.555,0.392,0.0
400,01/13/1978,grid177,30.246,30.29,-121.184,-121.132,17.125,33.226,5.715,103.65,0.075,0.01,0.0
401,01/13/1978,grid211,30.551,30.594,-120.563,-120.511,16.613,33.127,5.67,101.767,0.083,0.02,0.0
402,01/13/1978,grid246,30.899,30.942,-119.89,-119.839,16.603,33.208,5.803,104.167,0.073,0.02,0.2
403,01/13/1978,grid77,28.594,28.638,-118.338,-118.286,18.467,33.696,5.45,101.733,0.253,0.06,0.0
404,01/13/1984,grid288,31.246,31.29,-119.217,-119.166,15.553,33.331,5.857,103.067,0.123,0.063,0.2
405,01/13/1984,grid314,31.42,31.464,-118.855,-118.803,15.645,33.361,5.835,102.9,0.13,0.08,0.2
406,01/13/1984,grid333,31.594,31.638,-118.545,-118.493,16.035,33.487,5.73,101.9,0.13,0.095,0.3
407,01/13/1984,grid359,31.768,31.812,-118.182,-118.131,15.855,33.442,5.745,101.75,0.095,0.055,0.15
408,01/13/1984,grid375,31.899,31.942,-117.872,-117.82,16.19,33.44,5.74,102.333,0.097,0.053,0.133
409,01/13/1984,grid407,32.072,32.116,-117.51,-117.458,16.133,33.463,5.75,102.433,0.197,0.113,0.0
410,01/13/1984,grid720,33.812,33.855,-121.857,-121.805,14.425,33.34,5.965,102.633,0.507,0.188,0.117
411,01/13/1984,grid758,34.116,34.159,-121.184,-121.132,14.18,33.415,6.062,103.817,0.73,0.187,0.583
412,01/13/1991,grid305,31.377,31.42,-122.012,-121.961,14.923,33.259,5.81,100.9,0.27,0.1,0.0
413,01/13/1991,grid354,31.725,31.768,-121.34,-121.288,14.567,33.34,5.877,101.333,0.3,0.1,0.067
414,01/13/1991,grid442,32.246,32.29,-120.304,-120.253,14.617,33.476,5.863,101.333,0.48,0.163,0.0
415,01/13/1991,grid469,32.377,32.42,-119.994,-119.942,14.377,33.561,5.937,102.133,0.667,0.233,0.1
416,01/13/1993,grid422,32.159,32.203,-118.907,-118.855,14.617,33.293,5.827,100.567,0.677,0.26,0.4
417,01/13/1993,grid455,32.29,32.333,-118.596,-118.545,14.638,33.33,5.795,100.1,0.575,0.255,0.2
418,01/13/1993,grid496,32.507,32.551,-118.234,-118.182,15.147,33.22,5.777,100.733,0.237,0.073,0.2
419,01/13/1993,grid521,32.638,32.681,-117.924,-117.872,15.563,33.255,5.713,100.5,0.25,0.11,0.1
420,01/13/1993,grid556,32.812,32.855,-117.561,-117.51,14.963,33.269,5.743,99.833,0.547,0.32,0.2
421,01/13/1993,grid575,32.899,32.942,-117.406,-117.354,15.385,33.215,5.735,100.5,0.34,0.125,0.1
422,01/13/1995,grid449,32.29,32.333,-121.754,-121.702,15.217,33.133,5.807,101.367,0.2,0.08,0.0
423,01/13/1995,grid516,32.638,32.681,-121.081,-121.029,14.433,33.138,5.917,101.633,0.55,0.21,0.167
424,01/13/1995,grid592,32.986,33.029,-120.356,-120.304,13.678,33.284,5.992,101.475,0.93,0.38,0.65
425,01/13/1995,grid618,33.159,33.203,-120.046,-119.994,13.865,33.224,6.04,102.6,0.96,0.375,0.3
426,01/13/1995,grid641,33.29,33.333,-119.683,-119.632,13.715,33.274,5.995,101.6,0.685,0.275,0.8
427,01/13/1999,grid227,30.725,30.768,-123.358,-123.306,14.79,33.375,5.857,101.533,0.247,0.09,0.1
428,01/13/1999,grid266,31.072,31.116,-122.685,-122.633,14.867,33.381,5.827,101.167,0.25,0.09,0.1
429,01/13/1999,grid310,31.42,31.464,-122.064,-122.012,14.097,33.331,5.963,101.9,0.41,0.167,0.1
430,01/13/1999,grid354,31.725,31.768,-121.34,-121.288,14.335,33.357,5.965,102.45,0.455,0.18,0.1
431,01/13/2000,grid518,32.638,32.681,-119.528,-119.476,13.145,33.424,5.97,100.1,0.67,0.2,2.3
432,01/13/2001,grid354,31.725,31.768,-121.34,-121.288,16.43,33.692,5.623,100.867,0.16,0.05,0.0
433,01/13/2001,grid403,32.072,32.116,-120.667,-120.615,15.12,33.379,5.8,101.2,0.273,0.1,0.0
434,01/13/2001,grid473,32.42,32.464,-119.994,-119.942,14.7,33.492,5.8,100.4,0.495,0.17,0.1
435,01/13/2004,grid460,32.333,32.377,-121.702,-121.65,15.73,32.876,5.7,100.367,0.153,0.063,0.0
436,01/13/2004,grid516,32.638,32.681,-121.081,-121.029,15.28,32.777,5.765,100.5,0.215,0.085,0.0
437,01/13/2004,grid592,32.986,33.029,-120.356,-120.304,15.303,32.796,5.78,100.867,0.193,0.07,0.1
438,01/13/2004,grid612,33.116,33.159,-120.046,-119.994,15.173,32.8,5.807,101.033,0.27,0.087,0.0
439,01/13/2004,grid641,33.29,33.333,-119.683,-119.632,13.305,33.161,6.24,104.8,2.625,0.475,0.8
440,01/13/2005,grid291,31.29,31.333,-123.772,-123.72,14.807,32.858,5.8,100.2,0.26,0.093,0.0
441,01/13/2005,grid337,31.638,31.681,-123.099,-123.048,14.49,33.044,5.857,100.667,0.443,0.163,0.0
442,01/13/2005,grid372,31.899,31.942,-124.186,-124.134,14.73,32.833,5.827,100.533,0.23,0.09,0.0
443,01/13/2005,grid426,32.203,32.246,-123.513,-123.462,13.84,32.945,5.915,100.3,0.6,0.16,0.45
444,01/13/2007,grid496,32.507,32.551,-118.234,-118.182,15.43,33.56,5.755,101.15,1.605,0.07,0.0
445,01/13/2007,grid521,32.638,32.681,-117.924,-117.872,15.51,33.568,5.68,100.0,1.703,0.25,0.1
446,01/13/2007,grid556,32.812,32.855,-117.561,-117.51,14.607,33.556,5.68,98.2,2.843,0.687,0.7
447,01/13/2007,grid575,32.899,32.942,-117.406,-117.354,14.1,33.561,5.385,92.1,1.35,0.425,3.25
448,01/13/2007,grid587,32.942,32.986,-117.354,-117.302,14.435,33.543,5.735,98.8,3.34,0.765,1.25
449,01/13/2007,grid588,32.942,32.986,-117.302,-117.251,14.507,33.56,6.05,104.367,3.677,0.6,0.2
450,01/13/2007,grid630,33.203,33.246,-117.51,-117.458,14.268,33.576,6.065,104.15,3.015,0.867,0.0
451,01/13/2008,grid469,32.377,32.42,-119.994,-119.942,13.087,33.368,5.993,100.3,0.99,0.297,4.267
452,01/13/2008,grid518,32.638,32.681,-119.528,-119.476,14.105,33.326,5.94,101.5,0.625,0.22,0.6
453,01/13/2008,grid572,32.899,32.942,-118.959,-118.907,13.785,33.462,6.032,102.5,1.055,0.358,1.4
454,01/13/2008,grid621,33.159,33.203,-118.389,-118.338,14.033,33.451,6.13,104.667,1.793,0.867,0.067
455,01/13/2009,grid469,32.377,32.42,-119.994,-119.942,14.47,33.262,5.9,101.5,0.525,0.145,0.15
456,01/13/2009,grid518,32.638,32.681,-119.528,-119.476,13.55,33.264,6.08,102.667,0.893,0.2,1.3
457,01/13/2009,grid560,32.855,32.899,-119.01,-118.959,13.35,33.278,6.09,102.4,0.835,0.19,1.85
458,01/13/2009,grid620,33.159,33.203,-118.441,-118.389,14.22,33.359,6.11,104.667,0.81,0.323,0.1
459,01/13/2009,grid675,33.464,33.507,-117.82,-117.768,13.995,33.352,6.13,104.55,1.215,0.525,0.05
460,01/13/2009,grid676,33.464,33.507,-117.768,-117.717,13.78,33.337,6.117,103.833,1.14,0.6,0.5
461,01/13/2010,grid496,32.507,32.551,-118.234,-118.182,16.25,33.572,5.74,102.55,0.315,0.08,0.0
462,01/13/2010,grid521,32.638,32.681,-117.924,-117.872,16.145,33.573,5.655,100.8,0.61,0.26,0.0
463,01/13/2010,grid556,32.812,32.855,-117.561,-117.51,15.92,33.472,5.76,102.167,0.237,0.07,0.0
464,01/13/2010,grid575,32.899,32.942,-117.406,-117.354,15.645,33.457,5.775,101.85,0.38,0.155,0.0
465,01/13/2010,grid587,32.942,32.986,-117.354,-117.302,15.275,33.416,5.885,103.05,0.865,0.335,0.0
466,01/13/2010,grid588,32.942,32.986,-117.302,-117.251,15.35,33.428,5.92,103.8,0.495,0.15,0.0
467,01/13/2010,grid638,33.246,33.29,-117.51,-117.458,15.21,33.414,5.675,99.25,0.965,0.465,0.15
468,01/13/2011,grid496,32.507,32.551,-118.234,-118.182,14.283,33.328,5.943,101.933,0.637,0.35,0.6
